405883	1574.048	1205.534	1594.526	565.712	48.605	45.236	13.343	3.382	0.894	0.257	1.048
398153	327.094	5739.588	523.696	456.829	179.523	25.746	11.324	3.712	0.999	0.128	0.016
408056	1821.11	1904.532	2125.128	138.039	94.188	48.099	8.199	8.482	1.206	0.028	0
473955	1401.577	2749.504	747.952	646.729	44.077	36.368	11.912	2.053	2.02	0.22	0.123
447064	250.643	4891.675	1262.363	163.983	80.122	9.885	5.161	3.794	0.416	0.211	0.21
480400	722.752	1924.201	2364.757	370.592	47.312	42.371	5.792	2.346	0.3	0.224	0.145
442010	879.046	5807.931	1579.502	797.169	73.989	8.577	6.861	0.637	0.882	0.554	0.114
445995	448.536	4060.709	3048.116	424.148	296.499	31.73	9.559	5.477	1.111	0.798	0.114	
479449	1477.022	2931.063	2805.271	808.326	112.982	114.511	10.293	0.947	1.937	3.068	1.069	
427868	249.668	8389.377	1575.674	675.569	193.144	36.465	31.481	2.838	0.227	0.234	0.101	
329750	791.7	996.744	3346.956	299.828	160.479	45.768	13.62074	7.653232	1.843825	0.6303847	4.13E-02	
280938	1870.339	2511.846	378.5365	905.9968	70.23299	36.84406	8.206451	6.20034	3.166538	9.25E-02	5.43E-02	
245489	106.4101	3916.872	534.0293	83.25088	131.8429	11.16488	9.613866	1.375123	1.362131	1.76E-01	2.48E-01	
ENGTRL_IV												
1978	2001											
1	1	0	1									
1	12											
559930	2029	10576	1093	987	338	117	57	60	22	4	1	5
553020	1329	7698	3341	393	403	99	54	15	30	7	0	0
442036	1881	3786	2106	865	122	114	38	16	6	8	3	0
423658	615	12703	1886	535	250	38	48	8	6	4	2	0
424272	4074	3063	3802	587	298	179	35	24	11	2	0	0
392364	711	14220	1185	907	127	87	49	16	4	2	1	0
358387	3469	3459	2656	267	217	42	32	16	3	3	0	0
342844	675	8212	1047	533	72	54	16	10	4	1	1	0
288867	9097	2107	2388	209	161	15	12	4	2	2	0	0
275899	447	10435	682	596	36	26	3	4	2	1	1	0
296092	1173	2102	2428	90	126	17	10	0	2	0	0	0
310444	985	1958	718	501	25	34	5	4	0	0	0	0
255314	573	3101	513	134	101	11	13	4	1	0	0	0
258037	880	1559	1092	88	25	17	2	2	0	0	0	0
223702	1463	2171	481	234	19	5	5	0	0	0	0	0
209869	580	4054	442	96	55	5	3	2	0	1	0	0
184764	1264.802	2454.287	1146.382	78.19	14.284	7.036	1.762	0.673	0.847	0.023	0.063	0.002
173463	821.392	3799.572	871.882	158.03	11.028	2.992	1.896	0.662	0.132	0.247	0.048	0
159155	659.758	3179.345	1646.846	189.238	43.97	6.812	1.649	1.464	0.552	0.155	0.003	0.008
152030	828.414	2752.811	890.25	334.563	41.12	14.836	2.063	0.781	0.286	0.084	0.173	0.002
161478	174.05679	12750.6897	1722.7071	243.06975	77.41815	12.37263	4.03332	0.80703	0.32574	0.08601	0	0
137699	744.618	675.661	1951.433	97.058	11.516	3.962	0.446	0.319	0.043	0.015	0	0
129140	636.389	1640.628	154.424	143.879	10.037	1.254	0.256	0.166	0.072	0.029	0	0.025
111826	158.739	1098.234	247.394	7.983	5.018	0.538	0.213	0.056	0.001	0	0	0
ENGSEI_IV												
1978	2001											
1	1	0	1									
1	12											
203382	898	12831	746	547	131	78	21	37	9	1	1	2
187180	1718	7004	2438	162	280	76	35	14	18	4	1	0
201169	2111	7760	1370	611	146	210	54	29	9	12	4	0
185423	343	12689	1053	398	359	61	74	12	8	6	3	0
183209	1486	3191	2473	330	294	189	38	31	9	3	2	0
177004	566	4741	573	557	207	150	104	18	17	8	3	2
167699	1232	1513	1215	147	290	72	50	32	6	5	1	0
157815	125	3242	326	241	72	117	40	27	13	4	2	0
136358	890	312	572	65	139	34	52	13	7	7	2	1
123281	262	2395	82	184	44	77	10	22	8	2	1	0
91178	297	879	594	19	80	19	12	3	3	1	0	0
88782	343	748	216	138	9	46	7	8	1	2	0	1
80537	176	1009	116	45	58	4	15	3	1	1	0	0
84346	129	262	207	33	26	38	6	16	1	1	1	0
67810	408	463	57	42	10	8	8	2	3	0	0	0
54574	44	497	41	19	22	4	3	2	0	1	0	0
39667	163.456	265.085	138.494	11.373	17.04	14.114	3.077	0.889	0.519	0.07	0.278	0.071
28406	91.043	444.628	83.186	21	5.216	3.742	5.623	3.043	0.608	0.162	0.755	0.085
14991	18.371	196.618	166.98	19.592	16.881	4.434	1.542	1.136	0.148	0.24	0	0
11823	23.43	76.342	35.304	27.906	6.115	5.284	1.7	0.333	0.357	0.26	0.024	0.001
10664	0.873	283.247	34.087	9.666	11.58	3.732	2.002	0.382	0.126	0.105	0	0
9720	60.374	31.308	89.091	2.902	1.297	0.928	0.329	7.30E-02	0.013	0.014	0	0
10230	26.354	60.451	2.275	7.197	0.765	0.853	0.438	1.15E-01	0.166	0.001	0	0.008
8885	0.557	12.401	2.872	0.246	1.045	0.062	0.115	2.00E-02	0.006	0.002	0.003	0.002
SCOGFS_IV												
1982	2001											
1	1	0.5	0.75			
1	6					
100	61.4	35.1	57.2	18.3	9.2	5.9
100	32.5	78	18.1	19.7	7.5	2.3
100	81.9	39.1	25.3	5	5.7	1.6
100	6.6	114.3	19.7	11.2	3	2.4
100	80.1	10.4	39.6	5.7	3.9	1.9
100	21.9	69.5	3.4	9.2	2.9	0.7
100	16.2	28.8	16.5	2.5	3.3	1.2
100	56.1	13.5	16.8	9.5	2	0.8
100	11.4	49	5.9	7.4	2.6	0.9
100	30.3	15.4	13.3	1.3	0.6	0.4
100	64.2	19.3	7.2	6.7	2.9	1.8
100	34.7	74.9	10.1	2.5	1.2	0.3
100	115.8	33.4	28.8	3.1	1.2	0.7
100	47.5	144.3	13	8.5	1.1	0.7
100	31.8	35.6	54.2	7.4	3.4	0.4
100	99.9	27.8	22.4	10.2	2.2	1
100	10.4	213.4	11.6	5.7	3.7	0.8
100	44	10.3	61.6	2.7	1	0.6
100	70	23.7	2.8	4.4	0	0.8
100	6.9	40.9	6.8	0.3	1.8	0
ENGGFS_IV						
1977	2001					
1	1	0.5	0.75			
1	5					
100	6.269	0.448	0.323	0.058	0.011	
100	2.284	1.25	0.098	0.099	0.013	
100	2.423	0.58	0.2	0.027	0.036	
100	5.084	0.67	0.153	0.073	0.011	
100	1.136	1.387	0.127	0.039	0.04	
100	3.238	0.29	0.329	0.053	0.038	
100	1.539	1.096	0.12	0.111	0.028
100	6.122	0.474	0.178	0.04	0.021
100	0.43	1.189	0.107	0.056	0.021
100	3.438	0.115	0.202	0.029	0.011
100	1.422	1.065	0.027	0.061	0.014
100	0.836	0.407	0.199	0.001	0.043
100	2.285	0.248	0.119	0.061	0.006
100	0.608	0.503	0.06	0.014	0.012
100	0.752	0.155	0.072	0.013	0.003
100	2.441	0.158	0.046	0.035	0.008
100	0.742	0.651	0.082	0.015	0.017
100	2.637	0.295	0.154	0.019	0.005
100	1.028	1.277	0.119	0.056	0.002
100	0.619	0.668	0.162	0.019	0.02
100	4.044	0.284	0.054	0.025	0.001
100	0.118	1.396	0.082	0.008	0.007
100	0.367	0.055	0.236	0.013	0.006
100	0.953	0.197	0.015	0.032	0
100	0.174	0.528	0.032	0.002	0.005
IBTS_Q1_IV					
1976	2001				
1	1	0	0.25		
1	5				
1	7.9	19.9	-1	-1	-1
1	36.7	3.2	-1	-1	-1
1	12.9	29.3	-1	-1	-1
1	9.9	9.3	-1	-1	-1
1	16.9	14.8	-1	-1	-1
1	2.9	25.5	-1	-1	-1
1	9.2	6.7	-1	-1	-1
1	3.9	16.6	2.7	1.8	0.8
1	15.2	8	3.9	0.9	1
1	0.9	17.6	3.5	1.7	0.5
1	17	3.6	6.8	2.3	1.3
1	8.8	28.8	1.4	1.7	0.6
1	3.6	6.1	5.8	0.6	0.9
1	13.1	6.3	5	2.3	0.4
1	3.4	15.2	2	1	1
1	2.4	4.1	3.4	0.8	0.4
1	13	4.5	1.2	1	0.3
1	12.7	19.9	2	0.7	0.6
1	14.8	4.4	3	0.8	0.5
1	9.7	22.1	2.8	1.1	0.3
1	3.5	8	6	0.7	0.6
1	40	6.9	2.3	1.1	0.4
1	2.7	26.4	2	0.9	0.5
1	2.1	1.6	8.1	0.8	0.5
1	6.6	3.8	0.7	2	0.4
1	2.7	8.8	1.7	0.2	0.4						
FRATRB_IV											
1978	1998										
1	1	0	1								
1	11										
69739	276	680	130	163	51	12	3	2	0	0	0
89974	263	639	397	67	41	7	1	0	0	0	0
63577	204	738	419	194	25	10	2	1	0	0	0
76517	113	1529	413	219	65	7	3	1	0	0	0
78523	420	358	491	245	75	17	3	1	0	0	0
69720	379	1273	284	182	37	8	2	1	1	0	0
76149	974	865	604	121	59	11	3	1	0	0	0
25915	121.92	371.475	103.343	37.681	4.007	2.519	1.285	1.026	0.477	0.852	1.632
28611	304.119	84.391	204.323	37.334	9.424	0.926	0.669	0.338	0.353	0.205	0.721
28692	154.967	293.847	24.69	46.774	6.162	1.664	0.122	0.115	0.032	0.053	0.02
25208	27.15	93.67	114.542	7.92	8.608	1.383	0.384	0.064	0.087	0.029	0.016
25184	105.156	50.478	51.37	27.919	1.214	0.841	0.093	0.033	0.004	0.025	0.008
21758	26.338	146.187	16.835	8.793	2.708	0.177	0.125	0.02	0.004	0.003	0
19840	22.13	24.566	24.59	2.679	1.293	0.421	0.065	0.051	0.01	0.001	0
15656	32.776	19.482	5.308	2.936	0.245	0.071	0.014	0.007	0.004	0.003	0
19076	59.924	163.922	19.699	4.551	1.827	0.175	0.11	0.066	0.026	0.02	0.006
17316	33.401	40.442	43.816	5.603	0.504	0.156	0.022	0.024	0.014	0.007	0.008
17794	53.718	170.131	26.973	20.08	1.298	0.13	0.074	0.017	0.013	0.015	0.008
18883	16.551	103.091	59.299	5.772	2.101	0.151	0.061	0.04	0.009	0.012	0.031
15574	27.26	30.527	24.867	11.168	1.346	0.395	0.046	0.021	0.011	0.001	0.004
14949	21.863	90.304	12.574	4.171	1.279	0.116	0.031	0.001	0	0	0
FRATRO_IV											
1986	1998										
1	1	0	1								
1	7										
56099	4279.538	2636.021	563.785	84.166	9.781	2.785	1.809				
71765	1313.864	4170.555	77.416	92.616	5.296	4.532	0.548				
84052	1282.939	1601.252	822.747	26.188	15.803	3.484	1.293		
88397	398.066	1274.181	323.765	93.127	3.391	5.448	1.607		
71078	115.836	485.955	167.552	44.272	24.32	2.576	2.334		
67846	97.672	97.461	92.563	13.867	4.164	3.977	0.416		
51240	1546.16	218.167	21.614	5.299	1.469	1.39	0.803		
62553	79.178	551.893	35.425	2.731	1.83	0.748	0.319		
51239	1259.308	75.587	42.734	2.41	1.432	0.893	0.365		
57823	1705.678	821.164	46.023	9.599	0.441	0.434	0.331		
50163	270.867	582.836	101.39	2.648	2.232	0.276	0.115		
48904	4031.945	379.444	72.972	9.014	0.946	1.409	0.057		
38103	35.134	1962.555	37.077	4.742	1.168	0.148	0.341		
FRATRO_7d									
1986	1998								
1	1	0	1						
1	9								
257794	7166.948	5609.62	1279.56	204.337	41.9	14.34	11.257	7.18	1.805
188236	1754.084	4674.962	185.627	260.015	34.358	39.335	6.796	12.688	3.869
215422	717.923	1054.403	850.593	35.371	51.875	17.353	5.751	1.518	4.094
320383	169.508	800.832	322.559	165.505	4.871	21.803	6.639	4.077	1.796
236327	45.086	252.821	109.288	40.568	36.826	3.924	7.659	1.915	0.792
300624	33.728	66.649	97.004	33.273	12.177	16.135	1.963	3.987	0.694
285783	1308.228	252.29	29.763	8.906	4.465	4.755	4.191	0.064	0.131
283999	23.002	350.974	55.043	5.964	5.394	3.086	1.613	1.465	0.076
286019	1349.246	111.867	77.576	5.974	5.345	3.227	2.553	0.847	0.581
268151	1356.05	837.575	61.548	22.578	2.086	2.187	2.056	0.506	0.907
274495	145.115	437	151.324	5.223	11.837	1.514	1.256	0.204	0.106
282216	6062.722	886.87	90.602	14.667	2.047	6.893	0.369	0.113	0.053
291360	18.016	3461.001	197.866	27.397	7.966	1.213	3.038	0.108	0.126
IBTS_Q2_IV									
1991	1998								
1	1	0.25	0.5					
1	6							
10	14.9	31.4	39.4	6.1	4.9	2.2		
10	190.8	53.2	13.8	6.1	0.5	0.9		
10	48.2	144.6	22.4	4	2.2	0.3		
10	20.3	34.1	24.4	4.5	0.6	1		
10	42.7	204.7	29	9.3	3	1.2		
10	7.7	56.6	29.6	6.3	3.4	1.2		
10	28.3	19.2	10.3	3.9	1.2	1.4		
10	-1	-1	-1	-1	-1	-1		
IBTS_Q4_IV								
1991	1998							
1	1	0.75	1					
1	6							
100	567	181	106	29	10	13	0	5
100	2671	217	83	21	8	0	2	0
100	586	635	95	26	13	5	3	3
100	2552	327	121	7	9	2	0	0
100	1489	1658	78	42	2	2	0	0
100	791	455	92	18	13	2.4	0	0
100	-1	-1	-1	-1	-1	-1	-1	-1
100	-1	-1	-1	-1	-1	-1	-1	-1
Den_Gill_Skag								
1987	1997							
1	1	0	1					
1	7							
1	0	98.7	68.6	19.3	4.8	2.1	0.6	
1	12.8	57.7	146.5	20.9	4.2	1.7	0.2	
1	5.2	67.8	59.2	65.5	8.9	5.6	0.8	
1	8.9	69.9	91.7	22.2	18.4	2	2.4	
1	6.6	64.8	75.6	51.2	11.4	4.2	1.6	
1	27.8	114.7	67.9	24.8	14	2.3	2.3	
1	9.3	134.1	94.8	32.3	6.5	2.8	0.3
1	15.9	109.4	107.4	18	4.3	0.9	0.2
1	7.1	127.1	114.6	39.5	3.7	2.1	0.1
1	-1	-1	-1	-1	-1	-1	-1
1	-1	-1	-1	-1	-1	-1	-1
Den_Neph_Skag							
1987	1997						
1	1	0	1				
1	7						
1	0	18	3	0.8	0.2	0.1	0.02
1	1.9	5.5	11.7	1.3	0.4	0.2	0.03
1	2.3	17.9	7.4	2.5	0.3	0.2	0.03
1	2	16.3	9.6	1.4	1.2	0.1	0.1
1	2.2	13.2	5.9	2.3	0.5	0.2	0.1
1	8.1	15	4.4	1.3	0.7	0.1	0.1
1	1.9	25.1	6.7	1.9	0.6	0.2	0.04
1	4.5	14.1	6.7	1.1	0.3	0.1	0.03
1	2.1	35	8.7	1.4	0.2	0.1	0.01
1	-1	-1	-1	-1	-1	-1	-1
1	-1	-1	-1	-1	-1	-1	-1
Den_Trawl_Skag							
1987	1997						
1	1	0	1				
1	7						
1	0	180.7	39.3	6.1	1.4	0.5	0.1
1	32.2	69.7	130.6	11.1	2.2	0.7	0.1
1	17	136.2	69.9	27.5	2.2	1	0.2
1	9.8	96	66.3	10	7.1	0.8	0.5
1	16.5	69	32.9	16.9	3.4	1.2	0.3
1	34.2	88.1	32.2	8.4	3.3	0.6	0.5
1	33.2	203.8	65.5	16.4	3.4	1.1	0.2
1	95.5	252.8	104.1	10.4	2.1	0.5	0.1
1	16.6	365.4	191.8	36.8	3.7	1.5	0.1
1	-1	-1	-1	-1	-1	-1	-1
1	-1	-1	-1	-1	-1	-1	-1
Den_Sei_Skag							
1987	1997						
1	1	0	1				
1	7						
1	0	431.7	52.5	11.5	2.9	1.2	0.1
1	17.4	52.9	257.9	33.2	5.8	1.1	0.2
1	16.8	229.6	140.3	35.1	2.8	0.8	0.2
1	26	210.8	130.7	16	12.4	1.3	0.8
1	22.4	113.5	44.6	15.7	3	1.1	0.4
1	53.8	207	76.8	17.7	5.2	0.8	0.8
1	17.8	272.6	84.9	21.2	5.1	1.3	0.4
1	54.3	154.8	88.1	13.9	3.2	0.7	0.3
1	17.5	293.6	119.2	23.6	2.9	1.7	0.2
1	-1	-1	-1	-1	-1	-1	-1
1	-1	-1	-1	-1	-1	-1	-1
IBTS_Skag							
1983	1997						
1	1	0.05	0.15				
1	6						
1	33.4	38.6	6.1	4.6	0.4	0.03	
1	17.1	19.1	5.3	1.5	0.7	0.1	
1	5.7	78.8	9.9	2.6	0.7	0.2	
1	69.7	12.78	9.3	3.6	0.6	0.2	
1	0.7	112.3	14.2	2.4	0.5	0.2	
1	89.6	12.4	14.2	1	0.3	0.4	
1	60.9	31.1	5.4	3.7	0.1	0.1	
1	18.9	8.4	6.1	0.9	0.4	0.1	
1	32.9	7.6	3.5	2.5	0.6	0.1	
1	159.6	4.4	2.2	0.9	0.4	0.01	
1	134.2	13.5	1.9	0.4	0.1	0.06
1	100.9	11.9	2.4	0.3	0.1	0.1
1	113.3	51.2	8.5	1.8	0.1	0.2
1	-1	-1	-1	-1	-1	-1
1	-1	-1	-1	-1	-1	-1
